task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	rss	vmem	peak_rss	peak_vmem	rchar	wchar	syscr	syscw	duration	realtime	rss	vmem	peak_rss	peak_vmem	rchar	wchar
63	02/d0a55f	14390040	similarity (12)	COMPLETED	0	2016-11-29 17:09:36.022	30.6s	327ms	2.0%	22.9 MB	45 MB	35.8 MB	57.6 MB	299.9 KB	9.1 KB	232	468	30613	327	23973888	47144960	37498880	60411904	307098	9365
61	17/037766	14390041	similarity (10)	COMPLETED	0	2016-11-29 17:09:36.430	30.2s	219ms	3.0%	30.5 MB	52.4 MB	35.6 MB	57.5 MB	145.8 KB	7.3 KB	205	467	30233	219	31940608	54984704	37359616	60276736	149292	7434
66	de/20f104	14390042	similarity (15)	COMPLETED	0	2016-11-29 17:09:36.495	30.2s	192ms	0.0%	26.2 MB	48.3 MB	35.5 MB	57.5 MB	125.2 KB	6.7 KB	232	468	30191	192	27496448	50659328	37240832	60276736	128238	6910
68	44/9ee86e	14390044	similarity (17)	COMPLETED	0	2016-11-29 17:09:36.559	30.1s	207ms	2.0%	30.4 MB	52.4 MB	35.5 MB	57.5 MB	138.8 KB	7 KB	236	471	30147	207	31846400	54984704	37265408	60276736	142138	7208
69	66/54fcce	14390045	similarity (18)	COMPLETED	0	2016-11-29 17:09:36.623	30.1s	244ms	1.0%	26.3 MB	48.3 MB	35.6 MB	57.5 MB	184.6 KB	7.7 KB	236	471	30101	244	27594752	50651136	37339136	60268544	188982	7836
70	b3/341a7a	14390046	similarity (19)	COMPLETED	0	2016-11-29 17:09:36.687	30.1s	649ms	3.0%	36.1 MB	58 MB	36.2 MB	58 MB	415.7 KB	11.7 KB	205	467	30056	649	37834752	60796928	37957632	60817408	425722	11988
71	7f/3f108e	14390047	similarity (20)	COMPLETED	0	2016-11-29 17:09:36.751	30s	230ms	2.0%	30.7 MB	52.7 MB	35.6 MB	57.5 MB	171.9 KB	7.5 KB	236	471	30010	230	32161792	55255040	37310464	60276736	176038	7673
72	93/ec1c5d	14390048	similarity (21)	COMPLETED	0	2016-11-29 17:09:36.809	30s	1.3s	41.0%	110.2 MB	158.4 MB	110.2 MB	158.4 MB	842.2 KB	16.8 KB	240	474	29970	1253	115576832	166060032	115576832	166084608	862446	17197
73	e2/a9ce96	14390049	similarity (22)	COMPLETED	0	2016-11-29 17:09:36.875	30.7s	239ms	0.0%	27.3 MB	49.5 MB	35.6 MB	57.5 MB	186.7 KB	7.7 KB	236	471	30690	239	28667904	51867648	37330944	60268544	191140	7865
74	db/6ea808	14390050	similarity (23)	COMPLETED	0	2016-11-29 17:09:36.937	30.6s	873ms	35.0%	109.5 MB	157.6 MB	109.5 MB	157.6 MB	546.8 KB	14.1 KB	213	473	30648	873	114810880	165224448	114810880	165249024	559926	14410
75	f2/bc12fe	14390051	similarity (24)	COMPLETED	0	2016-11-29 17:09:37.000	30.6s	5.4s	42.0%	114.1 MB	162.1 MB	114.2 MB	162.2 MB	1.5 MB	27.5 KB	256	487	30612	5444	119631872	169967616	119762944	170123264	1619000	28129
76	ec/91fcc3	14390052	similarity (25)	COMPLETED	0	2016-11-29 17:09:37.064	30.6s	236ms	2.0%	26.3 MB	48.3 MB	35.6 MB	57.5 MB	175.6 KB	7.5 KB	236	471	30569	236	27566080	50663424	37310464	60280832	179768	7709
77	5f/6587b7	14390053	similarity (26)	COMPLETED	0	2016-11-29 17:09:37.127	30.5s	202ms	2.0%	24.9 MB	46.9 MB	35.6 MB	57.5 MB	131.9 KB	6.8 KB	232	468	30526	202	26152960	49172480	37376000	60276736	135064	6991
78	a0/bf1c35	14390054	similarity (27)	COMPLETED	0	2016-11-29 17:09:37.189	30.5s	311ms	2.0%	25.6 MB	47.5 MB	35.7 MB	57.6 MB	237.8 KB	8.4 KB	236	471	30483	311	26857472	49848320	37412864	60411904	243468	8584
81	7e/371fbe	14390057	similarity (30)	COMPLETED	0	2016-11-29 17:09:37.377	30.3s	524ms	7.0%	41.8 MB	63.5 MB	35.9 MB	57.9 MB	427.9 KB	10.9 KB	232	468	30322	524	43876352	66568192	37687296	60682240	438154	11151
83	6e/70df18	14390059	similarity (32)	COMPLETED	0	2016-11-29 17:09:37.503	30.2s	317ms	1.0%	26.9 MB	49 MB	35.7 MB	57.6 MB	224 KB	8.3 KB	240	474	30218	317	28192768	51335168	37396480	60411904	229366	8494
85	c3/061c30	14390061	similarity (34)	COMPLETED	0	2016-11-29 17:09:37.632	30.1s	241ms	0.0%	35.6 MB	57.5 MB	35.6 MB	57.5 MB	189 KB	7.7 KB	236	471	30112	241	37318656	60252160	37330944	60272640	193516	7898
79	f0/28625e	14390055	similarity (28)	COMPLETED	0	2016-11-29 17:09:37.254	1m 1s	1.3s	83.0%	110 MB	158.1 MB	110.1 MB	158.2 MB	704.6 KB	15 KB	240	475	61313	1272	115384320	165801984	115494912	165912576	721482	15390
80	08/f57e50	14390056	similarity (29)	COMPLETED	0	2016-11-29 17:09:37.316	1m 1s	1.7s	41.0%	111.4 MB	159.3 MB	111.4 MB	159.3 MB	858.5 KB	19.2 KB	213	473	61266	1665	116760576	167059456	116760576	167084032	879118	19668
82	73/1f195a	14390058	similarity (31)	COMPLETED	0	2016-11-29 17:09:37.439	1m 1s	1s	42.0%	109.7 MB	157.5 MB	109.9 MB	157.8 MB	645.6 KB	14.2 KB	240	475	61157	1036	114982912	165150720	115204096	165507072	661138	14530
84	9d/8f5bcc	14390060	similarity (33)	COMPLETED	0	2016-11-29 17:09:37.568	1m 1s	869ms	42.0%	109.3 MB	157.4 MB	109.3 MB	157.5 MB	1 MB	555.6 KB	403	749	61049	869	114577408	165076992	114577408	165105664	1067965	568952
86	d4/9daac0	14390062	similarity (35)	COMPLETED	0	2016-11-29 17:09:37.691	1m 1s	4.7s	42.0%	113.4 MB	161.6 MB	113.6 MB	161.9 MB	1.5 MB	26 KB	254	484	60943	4738	118865920	169459712	119132160	169725952	1521746	26585
87	d2/565eb4	14390063	similarity (36)	COMPLETED	0	2016-11-29 17:09:37.752	1m 1s	1.3s	42.0%	110.7 MB	158.8 MB	111 MB	159.2 MB	895 KB	17.5 KB	240	474	60899	1261	116047872	166461440	116342784	166883328	916432	17940
88	3d/9904d8	14390064	similarity (37)	COMPLETED	0	2016-11-29 17:09:37.813	1m 1s	662ms	3.0%	36 MB	57.9 MB	36 MB	57.9 MB	431.5 KB	11 KB	236	471	60855	662	37707776	60661760	37707776	60682240	441898	11295
89	4c/9e6eb2	14390065	similarity (38)	COMPLETED	0	2016-11-29 17:09:37.876	1m 22s	983ms	43.0%	109.4 MB	157.3 MB	109.6 MB	157.5 MB	1.3 MB	897.5 KB	507	843	81702	983	114663424	164933632	114872320	165138432	1407768	919008
90	ea/1bc706	14390066	similarity (39)	COMPLETED	0	2016-11-29 17:09:37.937	1m 31s	541ms	8.0%	39.8 MB	61.4 MB	35.9 MB	57.7 MB	349.8 KB	10 KB	240	474	90646	541	41742336	64389120	37593088	60551168	358204	10263
91	c0/f0a611	14390067	similarity (40)	COMPLETED	0	2016-11-29 17:09:37.978	1m 31s	433ms	0.0%	31.4 MB	53.3 MB	35.7 MB	57.6 MB	889.8 KB	668 KB	477	804	90622	433	32874496	55922688	37482496	60403712	911175	684047
92	58/c462b0	14390068	similarity (41)	COMPLETED	0	2016-11-29 17:09:38.039	1m 31s	357ms	2.0%	26.2 MB	48.3 MB	35.8 MB	57.7 MB	514.3 KB	266.9 KB	345	677	90578	357	27500544	50659328	37515264	60547072	526691	273257
93	cd/c3453f	14390069	similarity (42)	COMPLETED	0	2016-11-29 17:09:38.123	1m 31s	997ms	41.0%	109.6 MB	157.5 MB	109.8 MB	157.8 MB	624.5 KB	13.9 KB	240	475	90507	997	114888704	165109760	115105792	165490688	639486	14234
94	80/558b72	14390070	similarity (43)	COMPLETED	0	2016-11-29 17:09:38.185	1m 30s	202ms	3.0%	31.2 MB	53.1 MB	35.6 MB	57.5 MB	118.1 KB	6.8 KB	205	467	90457	202	32702464	55660544	37310464	60276736	120912	6954
95	85/c04b70	14390071	similarity (44)	COMPLETED	0	2016-11-29 17:09:38.249	1m 30s	242ms	2.0%	31.2 MB	53.1 MB	35.6 MB	57.5 MB	182.2 KB	7.6 KB	236	471	90405	242	32727040	55660544	37335040	60276736	186536	7803
96	6d/3aed8e	14390072	similarity (45)	COMPLETED	0	2016-11-29 17:09:38.290	1m 30s	448ms	0.0%	35.8 MB	57.7 MB	35.8 MB	57.7 MB	724.6 KB	456.3 KB	402	733	90379	448	37539840	60526592	37552128	60547072	741993	467288
97	9a/634b60	14390073	similarity (46)	COMPLETED	0	2016-11-29 17:09:38.351	1m 30s	2.1s	43.0%	110.8 MB	158.9 MB	111 MB	159.1 MB	902.6 KB	17.7 KB	244	477	90333	2065	116158464	166662144	116350976	166785024	924216	18144
98	14/eab837	14390245	matrix (1)	COMPLETED	0	2016-11-29 17:11:09.469	30.1s	405ms	0.0%	4.2 MB	40.9 MB	4.2 MB	40.9 MB	245.3 KB	79 B	167	3	30116	405	4403200	42840064	4403200	42852352	251154	79
